ID_Prestamo,ID_Cliente,Ciudad,Region,Monto_Prestamo,Tasa_Interes_Anual,Garantia,Valor_Garantia,Fecha_Inicio,Fecha_Termino,Saldo_Pendiente,Estado_Pago,Tiempo en Meses del prest,Tiene_Atrasos,Estado,Ingresos_Mensuales,Nivel_Educativo,Tipo_Contrato,Antiguedad_Laboral_A̱os,Numero_Creditos_Activos,Score_Crediticio,Duracion_Prestamo_Dias,Riesgo
1172,147,9,1,56250,9.18,6,75000,738927,739596,0,0,4,0,0,768111,3,2,9,8,535,669,0
1175,161,19,5,22500,6.34,15,30000,738947,739738,6958.47,1,3,0,0,765796,1,1,1,4,351,791,0
1178,154,14,2,22500,14.6,15,30000,738938,739304,0,0,4,0,0,548219,1,1,4,7,828,366,0
1180,159,8,2,60000,8.3,1,80000,738900,739539,0,0,5,0,0,605424,1,2,7,2,625,639,0
1181,168,19,5,22500,9.91,15,30000,738951,739196,548.41,1,3,0,0,715327,2,1,3,4,385,245,0
1182,81,7,1,3750,5.48,18,5000,738997,739880,0,0,2,0,0,933139,2,2,4,3,609,883,0
1183,116,15,4,75000,6.22,11,100000,738953,739349,0,0,3,0,0,354208,3,1,4,7,851,396,0
1184,64,2,1,750,11.87,12,1000,738959,739204,111.19,1,3,0,0,613277,2,3,4,7,253,245,0
1185,170,11,3,60000,8.89,13,80000,739029,739851,0,0,1,0,0,765152,2,3,4,3,300,822,0
1186,100,16,3,90000,8.9,8,120000,738964,739847,22414.95,1,3,0,0,616447,2,2,6,6,432,883,0
1188,130,21,4,37500,13.69,4,50000,739053,739936,1249.73,1,0,0,0,407137,1,1,8,9,960,883,0
1190,101,2,1,3750,9.78,18,5000,738910,739092,2734.93,1,5,0,0,797889,2,3,8,3,538,182,0
1191,38,26,2,2250,8.23,5,3000,738950,739741,396.56,1,3,0,0,849245,3,1,0,6,648,791,0
1193,87,7,1,56250,10.28,6,75000,739040,739678,7959,1,0,0,0,426984,1,2,9,5,745,638,0
1196,13,15,4,3750,14.47,18,5000,738973,739310,0,0,3,0,0,683426,1,1,9,9,371,337,0
1197,17,14,2,67500,7.04,3,90000,738931,739782,0,0,4,0,0,411492,3,3,6,5,356,851,0
1198,166,33,2,1500,6.48,2,2000,739023,739419,0,0,1,0,0,403349,3,3,8,8,765,396,0
1199,153,1,1,750,11.83,12,1000,739008,739708,507.66,1,1,0,0,822107,2,2,9,3,414,700,0
1200,81,7,1,37500,10.69,4,50000,739052,739570,4102.6,1,0,0,0,933139,2,2,4,3,609,518,0
1201,126,3,2,45000,6.15,16,60000,739006,739250,0,0,2,0,0,791218,1,2,5,8,556,244,0
1203,157,16,3,60000,8.97,1,80000,738950,739225,0,0,3,0,0,569326,2,3,7,8,972,275,0
1207,65,26,2,3750,5.23,18,5000,738913,739279,1327.84,1,5,0,0,503878,3,2,5,1,619,366,0
1208,104,24,2,60000,13.88,13,80000,738951,739377,0,0,3,0,0,524987,2,1,3,4,714,426,0
1213,132,5,1,75000,8.91,19,100000,738986,739320,12464.82,1,2,0,0,917816,1,1,3,7,839,334,0
1215,34,33,2,90000,12.69,8,120000,739006,739281,18204.22,1,2,0,0,901014,2,2,5,7,932,275,0
1216,2,16,3,3750,8.56,18,5000,739042,739711,0,0,0,0,0,543356,2,2,7,8,476,669,0
1217,132,5,1,75000,9.82,11,100000,739046,739959,20822.3,1,0,0,0,917816,1,1,3,7,839,913,0
1220,132,5,1,1500,10.8,2,2000,738903,739634,1492.88,1,5,0,0,917816,1,1,3,7,839,731,0
1223,196,10,2,45000,12.87,16,60000,738969,739365,6772.01,1,3,0,0,872666,2,3,0,5,491,396,0
1224,13,15,4,37500,13.44,4,50000,739023,739602,6334.66,1,1,0,0,683426,1,1,9,9,371,579,0
1227,155,29,4,75000,10.31,11,100000,739018,739414,0,0,1,0,0,467555,2,2,0,4,309,396,0
1228,33,9,1,75000,8.64,11,100000,738944,739583,3191.21,1,4,0,0,430156,2,2,9,9,892,639,0
1229,11,31,5,22500,14.05,15,30000,738987,739474,0,0,2,0,0,840754,3,3,7,2,854,487,0
1231,13,15,4,3750,7.94,18,5000,738910,739792,916.55,1,5,0,0,683426,1,1,9,9,371,882,0
1232,101,2,1,2250,8.49,5,3000,739042,739772,0,0,0,0,0,797889,2,3,8,3,538,730,0
1235,124,11,3,37500,10.22,4,50000,739040,739923,20669.2,1,0,0,0,424960,2,1,8,8,317,883,0
1236,88,24,2,3750,9.77,18,5000,738957,739597,0,0,3,0,0,536524,3,2,3,5,731,640,0
1239,124,11,3,3750,10.93,18,5000,738958,739660,2976.05,1,3,0,0,424960,2,1,8,8,317,702,0
1240,163,8,2,60000,13.29,13,80000,738993,739753,26477.21,1,2,0,0,795745,2,3,2,6,806,760,0
1242,133,17,4,1500,8.13,2,2000,738929,739841,470.22,1,4,0,0,427465,3,3,0,4,754,912,0
1243,66,5,1,1500,12.95,2,2000,738975,739524,611.18,1,3,0,0,530937,2,3,5,7,960,549,0
1245,110,7,1,22500,7.87,15,30000,738955,739657,0,0,3,0,0,755846,2,2,5,5,287,702,0
1246,65,26,2,22500,11.53,15,30000,739036,739919,0,0,1,0,0,503878,3,2,5,1,619,883,0
1249,179,14,2,60000,11.54,13,80000,739010,739924,0,0,1,0,0,354771,3,1,0,6,503,914,0
1250,106,11,3,37500,11.96,4,50000,739001,739215,2783.39,1,2,0,0,876178,3,1,7,1,889,214,0
1251,75,7,1,56250,11.37,6,75000,738978,739496,14695.74,1,2,0,0,429184,3,3,4,5,716,518,0
1252,191,16,3,22500,10.54,15,30000,739035,739280,2073.88,1,1,0,0,939400,1,3,1,2,287,245,0
1253,76,1,1,75000,13.56,11,100000,738924,739379,18241.67,1,4,0,0,694707,3,2,2,7,952,455,0
1256,98,22,3,75000,5.7,19,100000,739035,739888,16495.25,1,1,0,0,662965,1,2,3,2,837,853,0
1258,54,9,1,56250,9.73,6,75000,738981,739864,24028.51,1,2,0,0,727358,2,2,2,9,472,883,0
1262,45,17,4,1500,11.98,2,2000,738887,739557,0,0,5,0,0,750698,2,2,0,7,551,670,0
1265,198,21,4,2250,14.03,5,3000,738998,739273,1200.28,1,2,0,0,825282,3,1,7,2,560,275,0
1267,60,14,2,22500,9.53,15,30000,738886,739283,18379.84,1,5,0,0,971310,2,1,2,9,953,397,0
1270,38,26,2,1500,9.25,2,2000,739012,739803,1102.48,1,1,0,0,849245,3,1,0,6,648,791,0
1272,167,3,2,1500,13.05,2,2000,738975,739585,0,0,3,0,0,540975,1,1,7,1,425,610,0
1273,106,11,3,22500,13.82,15,30000,738982,739438,8955.4,1,2,0,0,876178,3,1,7,1,889,456,0
1274,184,9,1,22500,13.66,15,30000,738895,739777,0,0,5,0,0,955561,1,1,9,8,466,882,0
1275,117,26,2,75000,9.98,11,100000,738978,739708,0,0,2,0,0,932275,3,3,6,4,268,730,0
1276,137,18,1,750,14.55,12,1000,739044,739927,459.15,1,0,0,0,798090,2,3,9,9,245,883,0
1277,119,21,4,75000,12.25,11,100000,738967,739151,0,0,3,0,0,497316,3,3,1,9,718,184,0
1279,20,29,4,56250,7.17,6,75000,739037,739828,0,0,1,0,0,705387,1,2,7,5,571,791,0
1280,71,20,6,2250,5.12,5,3000,739012,739438,0,0,1,0,0,916624,2,3,4,1,419,426,0
1281,60,14,2,67500,8.74,3,90000,739007,739221,0,0,1,0,0,971310,2,1,2,9,953,214,0
1283,190,17,4,45000,13.53,16,60000,738966,739880,0,0,3,0,0,991501,2,2,7,3,743,914,0
1284,101,2,1,67500,13.7,3,90000,738965,739149,16364.52,1,3,0,0,797889,2,3,8,3,538,184,0
1286,116,15,4,45000,10.1,16,60000,738987,739900,0,0,2,0,0,354208,3,1,4,7,851,913,0
1289,4,1,1,56250,14.1,6,75000,738941,739641,25546.16,1,4,0,0,471483,1,1,0,4,631,700,0
1290,164,25,4,45000,5.18,16,60000,738983,739470,23919.97,1,2,0,0,399064,1,1,7,6,932,487,0
1298,151,28,6,2250,8.92,5,3000,738915,739554,2102.13,1,5,0,0,968558,2,1,7,1,636,639,0
1299,171,24,2,2250,6.69,5,3000,738964,739451,1062,1,3,0,0,999897,3,2,9,5,480,487,0
1300,103,23,7,75000,14.93,11,100000,738919,739650,15190.42,1,4,0,0,885255,2,2,8,8,723,731,0
1303,55,24,2,37500,5.87,4,50000,739017,739293,1104.28,1,1,0,0,685749,1,3,0,8,788,276,0
1304,122,26,2,37500,12.27,4,50000,738900,739782,0,0,5,0,0,812644,3,3,5,4,474,882,0
1305,16,15,4,67500,8.74,3,90000,739034,739338,0,0,1,0,0,520708,3,2,3,6,698,304,0
1308,16,15,4,22500,5.71,15,30000,738930,739234,0,0,4,0,0,520708,3,2,3,6,698,304,0
1309,99,2,1,37500,6.11,4,50000,738974,739339,0,0,3,0,0,411185,2,2,2,6,330,365,0
1310,16,15,4,3750,8.28,18,5000,738950,739315,914.64,1,3,0,0,520708,3,2,3,6,698,365,0
1311,61,14,2,1500,7.81,2,2000,738931,739478,415.34,1,4,0,0,525803,1,3,1,3,434,547,0
1312,39,14,2,3750,12.86,18,5000,738907,739454,0,0,5,0,0,604962,2,2,4,3,940,547,0
1313,108,13,4,60000,5.2,13,80000,738904,739301,0,0,5,0,0,840394,1,1,7,1,725,397,0
1318,51,31,5,60000,13.17,13,80000,738989,739476,0,0,2,0,0,447831,2,1,6,4,294,487,0
1323,166,33,2,45000,12.94,16,60000,739012,739591,15329.39,1,1,0,0,403349,3,3,8,8,765,579,0
1325,192,1,1,2250,5.77,5,3000,739053,739783,1382.73,1,0,0,0,732207,2,3,5,8,863,730,0
1326,192,1,1,60000,12.98,1,80000,738927,739808,0,0,4,0,0,732207,2,3,5,8,863,881,0
1327,153,1,1,60000,7.99,1,80000,739050,739384,0,0,0,0,0,822107,2,2,9,3,414,334,0
1329,55,24,2,22500,12.45,15,30000,739021,739478,9551.9,1,1,0,0,685749,1,3,0,8,788,457,0
1330,86,25,4,56250,6.25,6,75000,738970,739761,0,0,3,0,0,750318,2,3,7,3,359,791,0
1333,130,21,4,22500,10.25,15,30000,739018,739294,11055.55,1,1,0,0,407137,1,1,8,9,960,276,0
1334,32,32,1,22500,5.02,15,30000,739044,739623,0,0,0,0,0,391551,2,3,0,1,413,579,0
1335,8,16,3,1500,10.49,2,2000,738955,739716,0,0,3,0,0,424357,1,1,4,1,984,761,0
1337,47,18,1,37500,13.71,4,50000,738896,739505,0,0,5,0,0,937029,1,2,5,7,880,609,0
1343,156,22,3,22500,5.58,15,30000,738926,739685,18291.88,1,4,0,0,485345,3,2,1,4,373,759,0
1348,97,15,4,90000,9.78,8,120000,738976,739251,26465.71,1,3,0,0,685928,3,2,0,8,942,275,0
1352,86,25,4,56250,6.36,6,75000,738969,739548,0,0,3,0,0,750318,2,3,7,3,359,579,0
1353,69,24,2,2250,13.18,5,3000,739012,739469,0,0,1,0,0,800309,1,2,0,1,631,457,0
1356,198,21,4,60000,5.7,1,80000,739004,739460,0,0,2,0,0,825282,3,1,7,2,560,456,0
1358,51,31,5,60000,14.53,13,80000,738942,739216,0,0,4,0,0,447831,2,1,6,4,294,274,0
1360,16,15,4,60000,14.17,1,80000,738983,739713,0,0,2,0,0,520708,3,2,3,6,698,730,0
1361,75,7,1,2250,5.77,5,3000,739037,739402,1196.09,1,1,0,0,429184,3,3,4,5,716,365,0
1362,108,13,4,56250,5.58,6,75000,738923,739743,0,0,4,0,0,840394,1,1,7,1,725,820,0
1363,144,12,1,60000,11.6,13,80000,739021,739782,0,0,1,0,0,998364,3,3,8,6,661,761,0
1367,200,5,1,60000,10.86,13,80000,738996,739575,24192.88,1,2,0,0,996677,1,3,4,2,375,579,0
1369,118,26,2,2250,6.86,5,3000,738939,739517,0,0,4,0,0,569415,2,3,6,7,967,578,0
1371,69,24,2,56250,7.92,6,75000,739048,739686,0,0,0,0,0,800309,1,2,0,1,631,638,0
1372,103,23,7,75000,12.51,19,100000,738892,739074,0,0,5,0,0,885255,2,2,8,8,723,182,0
1375,193,23,7,3750,11.21,18,5000,739025,739604,0,0,1,0,0,500090,2,3,1,9,425,579,0
1376,87,7,1,3750,8.2,18,5000,738996,739575,487.58,1,2,0,0,426984,1,2,9,5,745,579,0
1379,152,2,1,2250,14.25,5,3000,739023,739753,0,0,1,0,0,997437,3,3,0,9,536,730,0
1382,24,7,1,75000,14.82,19,100000,738946,739495,15426.07,1,3,0,0,580998,2,2,5,3,554,549,0
1383,195,11,3,67500,7.4,3,90000,738935,739635,0,0,4,0,0,593408,3,3,5,8,669,700,0
1385,67,18,1,750,10.86,12,1000,738997,739545,0,0,2,0,0,856982,2,1,1,8,795,548,0
1386,107,10,2,750,13.47,12,1000,738959,739811,511.92,1,3,0,0,531769,3,2,6,2,590,852,0
1388,115,16,3,1500,10.56,2,2000,738956,739293,1124.07,1,3,0,0,544872,3,3,3,6,595,337,0
1390,45,17,4,2250,9.43,5,3000,738989,739476,719.75,1,2,0,0,750698,2,2,0,7,551,487,0
1391,105,23,7,60000,13.74,1,80000,738921,739346,0,0,4,0,0,400273,2,1,3,8,923,425,0
1394,159,8,2,56250,14.92,6,75000,738952,739866,0,0,3,0,0,605424,1,2,7,2,625,914,0
1397,40,28,6,1500,9.36,2,2000,739019,739780,1136.5,1,1,0,0,508600,3,2,7,9,744,761,0
1398,78,27,6,67500,12.16,3,90000,738910,739427,0,0,5,0,0,993994,1,3,7,5,357,517,0
1399,155,29,4,22500,14,15,30000,738890,739407,6931.49,1,5,0,0,467555,2,2,0,4,309,517,0
1400,11,31,5,2250,5.41,5,3000,738941,739519,1797.33,1,4,0,0,840754,3,3,7,2,854,578,0
1402,160,12,1,45000,8.69,16,60000,738975,739736,0,0,3,0,0,457259,1,1,7,6,567,761,0
1404,148,5,1,3750,13.51,18,5000,738956,739293,0,0,3,0,0,453472,2,1,8,5,929,337,0
1407,15,2,1,56250,13.82,6,75000,738912,739398,0,0,5,0,0,971449,1,1,1,5,662,486,0
1408,143,19,5,2250,6.04,5,3000,739006,739675,0,0,2,0,0,656973,3,1,0,9,721,669,0
1411,157,16,3,75000,12.15,19,100000,738928,739294,18955.61,1,4,0,0,569326,2,3,7,8,972,366,0
1412,193,23,7,2250,8.96,5,3000,739027,739392,0,0,1,0,0,500090,2,3,1,9,425,365,0
1413,118,26,2,37500,12.68,4,50000,739049,739383,16741.48,1,0,0,0,569415,2,3,6,7,967,334,0
1414,181,31,5,37500,14.83,4,50000,739025,739451,0,0,1,0,0,518867,2,1,8,2,439,426,0
1419,68,15,4,22500,7.95,15,30000,738910,739672,21686.18,1,5,0,0,905092,3,2,6,7,369,762,0
1420,169,9,1,1500,12.21,2,2000,739016,739504,1250.73,1,1,0,0,737562,2,3,4,8,516,488,0
1423,137,18,1,56250,6.64,6,75000,738960,739570,0,0,3,0,0,798090,2,3,9,9,245,610,0
1426,49,25,4,3750,6.75,18,5000,738890,739346,119.88,1,5,0,0,545268,2,1,8,3,951,456,0
1429,73,16,3,56250,12.41,6,75000,739017,739352,0,0,1,0,0,757195,1,2,4,7,410,335,0
1431,2,16,3,750,14.41,12,1000,738964,739421,0,0,3,0,0,543356,2,2,7,8,476,457,0
1439,44,23,7,37500,11.36,4,50000,739004,739491,7659.03,1,2,0,0,494990,1,3,1,2,836,487,0
1440,116,15,4,2250,7.9,5,3000,738965,739575,1518.99,1,3,0,0,354208,3,1,4,7,851,610,0
1441,107,10,2,45000,11.7,16,60000,739039,739799,0,0,0,0,0,531769,3,2,6,2,590,760,0
1444,53,9,1,2250,12.54,5,3000,738887,739222,2041.63,1,5,0,0,816135,3,2,0,4,310,335,0
1445,179,14,2,45000,10,16,60000,738966,739303,1343.83,1,3,0,0,354771,3,1,0,6,503,337,0
1446,60,14,2,37500,7.8,4,50000,739039,739738,0,0,0,0,0,971310,2,1,2,9,953,699,0
1447,171,24,2,45000,14.87,16,60000,738925,739199,0,0,4,0,0,999897,3,2,9,5,480,274,0
1448,143,19,5,75000,12.44,11,100000,738908,739364,0,0,5,0,0,656973,3,1,0,9,721,456,0
1449,18,17,4,1500,6.78,2,2000,739005,739857,0,0,2,0,0,394294,3,3,5,9,309,852,0
1451,200,5,1,22500,14.93,15,30000,738974,739735,992.98,1,3,0,0,996677,1,3,4,2,375,761,0
1452,87,7,1,60000,6.57,1,80000,738966,739515,0,0,3,0,0,426984,1,2,9,5,745,549,0
1458,112,6,1,1500,9.87,2,2000,739019,739295,0,0,1,0,0,857219,3,3,9,7,524,276,0
1459,79,3,2,3750,9.12,18,5000,739023,739633,0,0,1,0,0,408683,3,2,2,8,288,610,0
1461,116,15,4,22500,6.06,15,30000,738950,739802,59.04,1,3,0,0,354208,3,1,4,7,851,852,0
1462,8,16,3,56250,13.53,6,75000,738932,739479,0,0,4,0,0,424357,1,1,4,1,984,547,0
1463,147,9,1,37500,7.53,4,50000,738975,739858,0,0,3,0,0,768111,3,2,9,8,535,883,0
1471,100,16,3,22500,9.46,15,30000,738989,739749,0,0,2,0,0,616447,2,2,6,6,432,760,0
1473,86,25,4,2250,9.77,5,3000,738947,739587,314.87,1,3,0,0,750318,2,3,7,3,359,640,0
1475,109,2,1,75000,8.78,19,100000,739013,739896,0,0,1,0,0,391897,3,1,9,9,401,883,0
1480,101,2,1,60000,7.07,13,80000,739030,739671,0,0,1,0,0,797889,2,3,8,3,538,641,0
1484,187,20,6,56250,9.72,6,75000,738959,739173,0,0,3,0,0,548056,3,2,2,1,760,214,0
1485,52,11,3,3750,13.01,18,5000,738980,739801,1465.41,1,2,0,0,366473,1,1,0,1,599,821,0
1490,51,31,5,3750,6.91,18,5000,738908,739455,0,0,5,0,0,447831,2,1,6,4,294,547,0
1491,88,24,2,45000,8.41,16,60000,738939,739729,0,0,4,0,0,536524,3,2,3,5,731,790,0
1492,148,5,1,60000,12.29,1,80000,738996,739422,0,0,2,0,0,453472,2,1,8,5,929,426,0
1493,71,20,6,37500,13.04,4,50000,739043,739742,0,0,0,0,0,916624,2,3,4,1,419,699,0
1494,190,17,4,60000,12.2,13,80000,738926,739504,0,0,4,0,0,991501,2,2,7,3,743,578,0
1495,158,15,4,45000,14.87,16,60000,738959,739173,15383.57,1,3,0,0,547953,1,1,8,8,629,214,0
1497,85,22,3,45000,13.17,16,60000,738959,739355,1259.17,1,3,0,0,673558,3,2,9,1,474,396,0
1498,94,23,7,22500,9.51,15,30000,738917,739676,6828.67,1,4,0,0,710658,3,2,7,8,900,759,0
1499,117,26,2,750,5.41,12,1000,739002,739489,0,0,2,0,0,932275,3,3,6,4,268,487,0
1500,44,23,7,67500,10.62,3,90000,739051,739508,0,0,0,0,0,494990,1,3,1,2,836,457,0
1502,134,11,3,75000,6.32,19,100000,738932,739448,0,0,4,0,0,573516,3,1,7,2,610,516,0
1503,39,14,2,75000,9.76,19,100000,738965,739787,0,0,3,0,0,604962,2,2,4,3,940,822,0
1504,144,12,1,3750,6.23,18,5000,738932,739783,0,0,4,0,0,998364,3,3,8,6,661,851,0
1505,117,26,2,750,10.42,12,1000,738886,739311,120.83,1,5,0,0,932275,3,3,6,4,268,425,0
1506,97,15,4,3750,12.61,18,5000,738947,739526,378.96,1,3,0,0,685928,3,2,0,8,942,579,0
1507,175,3,2,56250,12.76,6,75000,739024,739450,22200.17,1,1,0,0,962850,2,2,7,9,806,426,0
1509,75,7,1,67500,11.68,3,90000,738915,739615,16163.32,1,5,0,0,429184,3,3,4,5,716,700,0
1511,97,15,4,1500,6.81,2,2000,739007,739372,0,0,1,0,0,685928,3,2,0,8,942,365,0
1512,144,12,1,1500,9.67,2,2000,739002,739520,0,0,2,0,0,998364,3,3,8,6,661,518,0
1513,32,32,1,56250,10.91,6,75000,738921,739468,0,0,4,0,0,391551,2,3,0,1,413,547,0
1517,5,29,4,56250,7.65,6,75000,738903,739269,0,0,5,0,0,648082,3,3,8,8,685,366,0
1518,109,2,1,45000,12.44,16,60000,738889,739345,19084.95,1,5,0,0,391897,3,1,9,9,401,456,0
1520,145,13,4,60000,9.95,13,80000,738922,739773,9943.03,1,4,0,0,680964,3,1,0,5,705,851,0
1521,137,18,1,2250,5.58,5,3000,738910,739641,909.21,1,5,0,0,798090,2,3,9,9,245,731,0
1524,117,26,2,75000,7.65,11,100000,739005,739553,1612.14,1,2,0,0,932275,3,3,6,4,268,548,0
1526,34,33,2,2250,13.44,5,3000,739028,739942,624.15,1,1,0,0,901014,2,2,5,7,932,914,0
1527,200,5,1,3750,13.28,18,5000,738919,739405,0,0,4,0,0,996677,1,3,4,2,375,486,0
1529,197,10,2,22500,13.67,15,30000,738924,739805,0,0,4,0,0,821398,2,2,4,9,324,881,0
1533,77,3,2,37500,13.96,4,50000,738977,739737,0,0,2,0,0,838028,2,3,8,2,958,760,0
1535,103,23,7,60000,8.71,1,80000,738903,739815,1555.17,1,5,0,0,885255,2,2,8,8,723,912,0
1537,101,2,1,67500,14.16,3,90000,738893,739259,0,0,5,0,0,797889,2,3,8,3,538,366,0
1538,16,15,4,37500,5.72,4,50000,738933,739115,0,0,4,0,0,520708,3,2,3,6,698,182,0
1541,170,11,3,3750,8.92,18,5000,739005,739280,0,0,2,0,0,765152,2,3,4,3,300,275,0
1542,43,28,6,60000,7.74,13,80000,738982,739316,0,0,2,0,0,879916,1,3,4,5,647,334,0
1543,34,33,2,750,6.65,12,1000,738930,739781,71.2,1,4,0,0,901014,2,2,5,7,932,851,0
1544,165,28,6,60000,10.15,13,80000,738919,739497,0,0,4,0,0,545991,2,2,9,3,618,578,0
1545,129,4,2,3750,8.03,18,5000,738899,739630,1064.09,1,5,0,0,953712,3,1,9,8,643,731,0
1547,21,15,4,37500,10.88,4,50000,739053,739722,0,0,0,0,0,973024,2,2,8,9,982,669,0
1549,198,21,4,22500,8.56,15,30000,738912,739094,22152.61,1,5,0,0,825282,3,1,7,2,560,182,0
1550,82,19,5,37500,9.91,4,50000,738956,739808,0,0,3,0,0,958776,2,1,5,7,573,852,0
1552,119,21,4,60000,10.19,13,80000,738952,739289,0,0,3,0,0,497316,3,3,1,9,718,337,0
1553,123,20,6,22500,11.42,15,30000,739043,739803,0,0,0,0,0,814475,2,2,8,7,524,760,0
1556,141,22,3,750,8.77,12,1000,738945,739553,0,0,4,0,0,824078,2,1,9,9,835,608,0
1557,74,6,1,45000,13.93,16,60000,738908,739274,11612.17,1,5,0,0,739923,3,3,2,7,944,366,0
1558,117,26,2,60000,7.16,13,80000,738892,739654,0,0,5,0,0,932275,3,3,6,4,268,762,0
1561,71,20,6,45000,13.55,16,60000,739027,739423,25852.99,1,1,0,0,916624,2,3,4,1,419,396,0
1564,94,23,7,1500,13.4,2,2000,738908,739333,1425.74,1,5,0,0,710658,3,2,7,8,900,425,0
1565,79,3,2,60000,9.09,1,80000,738896,739321,0,0,5,0,0,408683,3,2,2,8,288,425,0
1570,119,21,4,2250,9.95,5,3000,738973,739187,234.03,1,3,0,0,497316,3,3,1,9,718,214,0
1572,81,7,1,45000,14.9,16,60000,738970,739580,0,0,3,0,0,933139,2,2,4,3,609,610,0
1573,112,6,1,67500,14.46,3,90000,738924,739775,0,0,4,0,0,857219,3,3,9,7,524,851,0
1575,172,25,4,45000,5.85,16,60000,739025,739725,0,0,1,0,0,512443,3,2,7,7,381,700,0
1578,9,28,6,37500,10.95,4,50000,738926,739504,0,0,4,0,0,651177,1,1,8,4,437,578,0
1582,46,11,3,75000,9.44,19,100000,739013,739866,24576.2,1,1,0,0,930336,3,3,1,6,784,853,0
1584,183,10,2,60000,13.29,13,80000,739049,739628,0,0,0,0,0,576739,2,2,6,3,588,579,0
1586,129,4,2,2250,8.06,5,3000,739039,739465,320.64,1,0,0,0,953712,3,1,9,8,643,426,0
1587,104,24,2,750,9.55,12,1000,739021,739843,0,0,1,0,0,524987,2,1,3,4,714,822,0
1590,157,16,3,3750,6.11,18,5000,738999,739851,1044.81,1,2,0,0,569326,2,3,7,8,972,852,0
1594,182,13,4,22500,5.65,15,30000,739021,739721,18477.23,1,1,0,0,825696,1,2,6,6,270,700,0
1598,94,23,7,37500,10.65,4,50000,739036,739371,17509.41,1,1,0,0,710658,3,2,7,8,900,335,0
1603,8,16,3,3750,6.95,18,5000,738934,739328,2842.46,1,4,0,0,424357,1,1,4,1,984,394,0
1604,144,12,1,37500,5.93,4,50000,738977,739707,0,0,2,0,0,998364,3,3,8,6,661,730,0
1607,62,7,1,60000,7.23,13,80000,738971,739581,0,0,3,0,0,537982,3,1,8,1,970,610,0
1609,46,11,3,75000,12.9,11,100000,738901,739510,0,0,5,0,0,930336,3,3,1,6,784,609,0
1612,195,11,3,37500,13.76,4,50000,738943,739521,3419.62,1,4,0,0,593408,3,3,5,8,669,578,0
1613,5,29,4,3750,9.41,18,5000,738929,739688,0,0,4,0,0,648082,3,3,8,8,685,759,0
1614,125,9,1,1500,13.13,2,2000,739037,739706,1213.7,1,1,0,0,853670,3,3,1,5,985,669,0
1615,46,11,3,75000,5.79,11,100000,738939,739364,0,0,4,0,0,930336,3,3,1,6,784,425,0
1622,69,24,2,22500,13.44,15,30000,738936,739149,17244.38,1,4,0,0,800309,1,2,0,1,631,213,0
1623,95,29,4,1500,11.12,2,2000,739046,739929,0,0,0,0,0,480191,3,1,7,5,331,883,0
1624,193,23,7,75000,6.1,19,100000,739013,739378,15964.92,1,1,0,0,500090,2,3,1,9,425,365,0
1625,6,25,4,45000,7,16,60000,738999,739274,0,0,2,0,0,697768,3,1,1,4,736,275,0
1627,184,9,1,60000,6.86,13,80000,738968,739547,0,0,3,0,0,955561,1,1,9,8,466,579,0
1629,100,16,3,56250,10.5,6,75000,739044,739623,23075.91,1,0,0,0,616447,2,2,6,6,432,579,0
1630,54,9,1,3750,9.57,18,5000,738937,739453,2222.87,1,4,0,0,727358,2,2,2,9,472,516,0
1632,171,24,2,75000,10.85,11,100000,738905,739210,0,0,5,0,0,999897,3,2,9,5,480,305,0
1634,182,13,4,45000,13.68,16,60000,738902,739176,0,0,5,0,0,825696,1,2,6,6,270,274,0
1639,147,9,1,60000,7.97,1,80000,738978,739891,6353.62,1,2,0,0,768111,3,2,9,8,535,913,0
1641,192,1,1,67500,6.03,3,90000,738899,739720,0,0,5,0,0,732207,2,3,5,8,863,821,0
1642,67,18,1,75000,10.85,11,100000,738920,739467,0,0,4,0,0,856982,2,1,1,8,795,547,0
1643,123,20,6,75000,6.65,19,100000,739028,739273,0,0,1,0,0,814475,2,2,8,7,524,245,0
1647,53,9,1,1500,10.69,2,2000,739019,739780,243.63,1,1,0,0,816135,3,2,0,4,310,761,0
1651,83,26,2,45000,14.91,16,60000,738940,739365,5110.59,1,4,0,0,370582,3,2,8,2,463,425,0
1653,127,9,1,750,14.8,12,1000,738962,739449,0,0,3,0,0,735900,3,3,2,9,810,487,0
1654,45,17,4,1500,5.95,2,2000,739030,739395,0,0,1,0,0,750698,2,2,0,7,551,365,0
1655,1,23,7,3750,9.43,18,5000,738969,739426,1927.32,1,3,0,0,565604,1,3,7,6,676,457,0
1656,29,26,2,67500,10.05,3,90000,738988,739567,0,0,2,0,0,701482,2,3,8,9,571,579,0
1657,104,24,2,37500,11.4,4,50000,738960,739325,5861.84,1,3,0,0,524987,2,1,3,4,714,365,0
1659,45,17,4,1500,13.53,2,2000,738986,739657,0,0,2,0,0,750698,2,2,0,7,551,671,0
1662,40,28,6,45000,12.3,16,60000,738913,739095,0,0,5,0,0,508600,3,2,7,9,744,182,0
1663,85,22,3,2250,10.01,5,3000,738900,739144,0,0,5,0,0,673558,3,2,9,1,474,244,0
1664,154,14,2,60000,13.63,1,80000,739047,739381,0,0,0,0,0,548219,1,1,4,7,828,334,0
1666,173,30,1,75000,5.83,19,100000,738942,739246,0,0,4,0,0,554207,3,3,9,7,740,304,0
