user_id,edad,genero,pais,tipo_plan,cursos_inscritos,cursos_completados,horas_totales_plataforma,ultima_actividad_dias,nivel_satisfaccion,uso_dispositivo,contacto_soporte,churn
357,48,Femenino,Argentina,Trimestral,2,5,16.6,50,3,Tablet,0,0
358,20,Femenino,Perú,Gratis,4,1,18.7,82,2,PC,0,1
359,57,Masculino,México,Mensual,2,2,4.0,23,1,PC,0,1
360,63,Otro,México,Mensual,4,0,2.7,81,2,Móvil,0,1
361,41,Masculino,Perú,Trimestral,2,1,5.4,9,5,Móvil,0,0
362,49,Masculino,México,Trimestral,2,3,18.6,15,5,PC,0,0
363,64,Femenino,Argentina,Mensual,3,0,5.9,49,4,Tablet,0,0
364,39,Femenino,México,Mensual,3,3,9.0,40,3,Móvil,1,0
365,40,Masculino,Argentina,Anual,4,2,4.0,53,4,Mixto,0,0
366,19,Femenino,Perú,Gratis,1,3,2.4,43,3,Tablet,0,0
367,44,Femenino,Colombia,Trimestral,1,2,2.2,59,2,Tablet,0,0
368,59,Masculino,Perú,Mensual,2,3,7.3,68,1,Móvil,1,1
369,19,Masculino,Argentina,Mensual,1,1,9.5,78,3,PC,0,0
370,43,Femenino,Chile,Gratis,3,1,7.4,22,1,PC,1,0
371,34,Masculino,Perú,Mensual,2,0,4.8,70,1,PC,1,1
372,57,Otro,Chile,Gratis,2,2,2.8,19,1,Móvil,0,0
373,50,Femenino,Chile,Gratis,2,0,1.1,38,2,Tablet,0,1
374,26,Otro,Argentina,Gratis,0,2,4.3,2,1,PC,0,1
375,60,Masculino,Argentina,Mensual,4,3,1.1,2,1,Mixto,0,1
376,56,Otro,Colombia,Mensual,5,4,1.6,30,5,Móvil,0,0
377,46,Masculino,Ecuador,Trimestral,5,1,11.2,6,5,PC,0,0
378,59,Masculino,México,Gratis,5,0,10.5,0,3,PC,1,1
379,43,Masculino,Perú,Mensual,3,2,3.6,55,5,PC,0,0
380,52,Masculino,Argentina,Mensual,2,2,1.2,26,3,Móvil,1,0
381,42,Femenino,Perú,Mensual,3,3,8.2,64,1,Móvil,0,1
382,41,Femenino,Ecuador,Trimestral,3,4,8.8,69,5,Mixto,0,1
383,30,Masculino,Ecuador,Mensual,5,3,12.1,83,4,Móvil,1,1
384,24,Femenino,Chile,Trimestral,1,4,16.9,38,2,PC,0,0
385,53,Masculino,México,Mensual,1,3,23.5,2,5,Mixto,0,0
386,62,Femenino,Colombia,Mensual,3,0,7.0,58,2,PC,0,1
387,37,Masculino,Perú,Mensual,0,2,5.0,1,5,PC,0,0
388,18,Femenino,México,Trimestral,2,1,16.0,46,5,PC,0,0
389,25,Femenino,Colombia,Anual,2,1,1.8,19,4,PC,0,0
390,63,Femenino,Perú,Mensual,1,0,12.0,26,1,Móvil,0,1
391,33,Masculino,México,Trimestral,5,2,20.7,83,3,Tablet,0,1
392,31,Masculino,Argentina,Gratis,1,2,11.6,18,5,PC,0,0
393,29,Femenino,Perú,Anual,4,0,21.3,54,5,Móvil,0,0
394,40,Masculino,México,Gratis,1,0,10.5,62,2,Tablet,0,1
395,32,Masculino,Ecuador,Gratis,5,1,7.2,84,1,Móvil,0,1
396,45,Masculino,Colombia,Gratis,3,2,3.2,42,5,PC,0,0
397,51,Femenino,México,Anual,3,5,15.0,83,5,Móvil,0,1
398,19,Femenino,Argentina,Trimestral,1,5,10.1,4,3,PC,0,0
399,49,Femenino,Perú,Anual,4,2,6.5,19,1,Móvil,0,0
400,40,Masculino,Perú,Trimestral,4,2,4.6,75,1,PC,0,0
401,39,Masculino,Perú,Mensual,5,4,7.7,60,5,PC,0,0
402,42,Femenino,Argentina,Anual,0,1,9.9,61,1,Tablet,0,1
403,39,Femenino,Colombia,Anual,4,2,17.5,73,1,PC,0,1
404,39,Masculino,Perú,Mensual,1,1,1.5,62,3,PC,0,0
405,59,Femenino,Colombia,Gratis,4,5,1.9,21,4,PC,0,0
406,23,Masculino,México,Mensual,4,3,11.7,37,3,PC,1,0
407,32,Otro,Ecuador,Anual,1,3,9.6,11,4,Tablet,1,0
408,60,Masculino,Ecuador,Trimestral,3,3,15.9,73,3,Móvil,0,0
409,54,Otro,Colombia,Trimestral,1,1,12.0,60,5,Mixto,0,0
410,50,Femenino,Colombia,Anual,2,1,15.9,47,3,Móvil,0,0
411,25,Femenino,Ecuador,Trimestral,3,1,5.9,16,1,Móvil,1,0
412,61,Masculino,Perú,Trimestral,1,1,7.2,51,1,Móvil,0,1
413,61,Femenino,Chile,Trimestral,2,4,1.6,45,2,PC,0,0
414,22,Masculino,Chile,Gratis,1,1,1.8,55,5,Móvil,0,0
415,56,Masculino,Argentina,Mensual,2,0,16.0,28,1,Móvil,0,1
416,21,Femenino,Ecuador,Mensual,5,1,7.4,89,5,Móvil,0,0
417,23,Otro,Ecuador,Trimestral,0,0,8.1,72,3,Mixto,0,0
418,62,Femenino,Argentina,Mensual,3,4,22.8,50,1,Tablet,0,1
419,49,Femenino,Chile,Gratis,2,2,4.5,75,5,Tablet,0,1
420,47,Masculino,México,Gratis,2,2,6.3,25,3,PC,1,0
421,64,Masculino,Perú,Mensual,3,0,2.6,74,4,Mixto,0,1
422,52,Masculino,Perú,Mensual,2,3,8.0,28,2,Móvil,0,0
423,57,Femenino,México,Mensual,3,1,6.7,58,3,Móvil,1,0
424,33,Otro,México,Gratis,0,4,8.1,7,4,Móvil,1,0
425,30,Femenino,Chile,Mensual,1,1,15.9,24,5,PC,1,0
426,59,Masculino,Argentina,Gratis,7,4,9.9,83,4,Móvil,0,0
427,47,Masculino,México,Mensual,2,1,5.4,20,1,Móvil,1,0
428,36,Femenino,Argentina,Mensual,3,2,8.8,3,5,Móvil,0,0
429,34,Masculino,Colombia,Mensual,1,1,31.6,35,2,PC,0,0
430,36,Femenino,Perú,Mensual,1,3,9.2,42,2,Mixto,0,0
431,45,Femenino,Chile,Gratis,3,3,2.0,82,5,Tablet,0,1
432,43,Femenino,Perú,Trimestral,5,1,4.4,25,1,Móvil,0,0
433,54,Masculino,Chile,Mensual,1,1,24.0,35,5,Móvil,0,0
434,43,Masculino,Colombia,Gratis,0,0,4.6,88,5,PC,0,1
435,40,Masculino,Perú,Gratis,3,3,32.1,22,5,Móvil,0,0
436,26,Masculino,Colombia,Mensual,6,1,2.5,40,3,PC,0,0
437,29,Masculino,Chile,Gratis,5,4,7.9,74,2,Tablet,0,1
438,18,Femenino,México,Gratis,4,1,13.5,43,2,Móvil,0,0
439,18,Femenino,Perú,Mensual,3,4,1.9,49,1,PC,0,1
440,64,Masculino,Colombia,Mensual,7,1,15.3,83,2,Móvil,0,1
441,51,Masculino,Ecuador,Mensual,2,5,10.8,8,1,Mixto,1,1
442,49,Masculino,Perú,Trimestral,4,3,19.3,87,1,Móvil,0,0
443,42,Masculino,Perú,Gratis,2,2,5.7,46,2,PC,1,0
444,57,Femenino,Perú,Anual,4,1,12.4,40,5,Móvil,0,0
445,62,Masculino,Argentina,Gratis,4,1,10.0,12,5,Tablet,0,0
446,18,Masculino,Colombia,Mensual,3,0,22.7,57,3,Móvil,0,0
447,33,Masculino,Colombia,Gratis,6,3,9.6,65,1,PC,1,1
448,56,Femenino,Perú,Trimestral,2,4,8.8,80,4,PC,0,0
449,22,Femenino,México,Mensual,7,3,3.8,57,4,Móvil,0,0
450,39,Masculino,Perú,Gratis,0,1,24.3,65,2,Móvil,0,1
451,46,Femenino,Argentina,Mensual,0,0,12.9,32,2,Mixto,0,1
452,20,Femenino,Chile,Gratis,4,0,3.7,68,4,Móvil,1,1
453,29,Otro,Argentina,Trimestral,6,1,21.2,77,3,PC,0,0
454,43,Masculino,México,Mensual,5,4,0.3,26,1,Tablet,0,0
455,33,Femenino,Perú,Gratis,1,4,10.7,49,1,PC,0,0
456,54,Otro,Colombia,Mensual,2,0,4.6,58,2,Móvil,1,1
457,39,Otro,Ecuador,Gratis,3,4,30.7,77,2,PC,0,1
458,46,Femenino,Perú,Mensual,6,1,12.6,78,5,Móvil,0,1
459,31,Femenino,México,Mensual,5,1,3.3,26,3,PC,0,0
460,45,Masculino,Colombia,Mensual,3,1,4.2,58,1,PC,0,1
461,22,Femenino,Argentina,Anual,4,3,9.2,55,5,PC,0,0
462,64,Femenino,Chile,Gratis,4,0,12.7,71,4,PC,0,1
463,47,Femenino,Chile,Anual,2,2,4.7,84,5,Tablet,0,0
464,63,Masculino,Perú,Mensual,1,1,5.3,33,4,Tablet,0,0
465,22,Femenino,Argentina,Gratis,5,2,8.3,48,4,Mixto,1,0
466,29,Femenino,Ecuador,Mensual,1,4,7.8,87,1,PC,0,0
467,33,Masculino,Ecuador,Trimestral,2,2,9.1,16,5,PC,0,0
468,43,Femenino,México,Mensual,4,3,15.8,69,1,Móvil,0,1
469,43,Femenino,Chile,Gratis,1,3,7.1,37,3,PC,0,0
470,38,Femenino,Argentina,Gratis,5,4,9.9,82,3,PC,0,0
471,56,Masculino,Perú,Trimestral,3,2,12.2,0,3,PC,0,0
472,53,Masculino,Colombia,Mensual,4,1,7.1,37,3,Móvil,0,0
473,50,Otro,Perú,Mensual,2,0,2.6,25,4,Tablet,0,0
474,47,Masculino,Perú,Gratis,3,0,2.0,68,3,Móvil,1,1
475,54,Femenino,Argentina,Trimestral,2,2,7.9,67,1,PC,1,1
476,40,Femenino,Chile,Anual,2,1,37.8,24,5,Mixto,0,0
477,27,Femenino,Argentina,Gratis,5,1,13.7,57,5,Móvil,0,0
478,22,Masculino,Colombia,Gratis,1,1,37.7,44,1,PC,0,0
479,53,Femenino,Argentina,Trimestral,2,2,14.4,21,2,Móvil,0,1
480,51,Masculino,México,Trimestral,4,0,8.4,47,2,PC,0,1
481,48,Masculino,Perú,Mensual,3,3,3.2,12,2,PC,0,1
482,27,Masculino,Chile,Anual,1,2,5.0,86,2,Tablet,0,1
483,36,Masculino,Ecuador,Mensual,2,0,16.2,24,4,Tablet,0,1
484,49,Otro,Colombia,Gratis,2,2,16.5,9,4,Móvil,0,0
485,18,Otro,Ecuador,Trimestral,0,2,30.2,17,5,Tablet,0,0
486,22,Masculino,Perú,Mensual,3,3,8.2,54,5,Móvil,0,0
487,62,Femenino,Argentina,Anual,5,0,28.5,26,4,Móvil,1,1
488,21,Masculino,Ecuador,Gratis,3,2,12.6,55,4,Mixto,0,0
489,33,Femenino,México,Mensual,6,5,10.3,55,5,Móvil,0,0
490,41,Femenino,Argentina,Trimestral,2,3,4.6,48,1,Móvil,0,1
491,33,Otro,Perú,Mensual,2,1,5.3,25,4,Móvil,0,0
492,19,Masculino,Ecuador,Mensual,0,4,7.3,1,1,Tablet,0,1
493,45,Femenino,Colombia,Trimestral,4,5,1.5,73,3,Móvil,0,1
494,49,Masculino,Ecuador,Mensual,3,3,1.4,59,1,Tablet,0,0
495,44,Otro,Ecuador,Mensual,5,3,24.9,83,1,Móvil,0,0
496,37,Masculino,Chile,Trimestral,3,2,11.4,37,4,PC,0,0
497,41,Femenino,Ecuador,Gratis,1,1,9.6,2,3,Mixto,0,0
498,29,Femenino,Perú,Anual,3,3,10.7,73,2,Móvil,0,0
499,52,Femenino,Colombia,Trimestral,3,2,3.9,82,1,Mixto,1,1
500,50,Masculino,Perú,Mensual,5,3,4.0,80,3,Móvil,0,0
501,50,Otro,México,Mensual,2,3,10.7,52,3,PC,0,0
502,60,Masculino,Argentina,Anual,6,0,12.2,43,4,Móvil,1,1
503,54,Femenino,Ecuador,Gratis,6,1,28.0,22,3,PC,0,0
504,29,Masculino,Chile,Mensual,5,5,7.1,27,2,PC,0,1
505,20,Masculino,Colombia,Mensual,2,3,22.8,31,4,Tablet,0,0
506,18,Femenino,Chile,Gratis,2,2,5.8,75,1,PC,0,1
507,50,Masculino,Chile,Mensual,4,1,31.5,19,4,Mixto,0,0
508,57,Masculino,Chile,Anual,0,1,3.7,5,1,Móvil,0,0
509,27,Masculino,Ecuador,Trimestral,3,3,6.5,2,4,Móvil,0,0
510,60,Masculino,Colombia,Mensual,1,2,13.0,2,3,Móvil,0,0
511,61,Femenino,Colombia,Mensual,3,3,6.2,22,2,Móvil,1,0
512,46,Femenino,Chile,Mensual,4,1,6.4,72,4,PC,0,1
513,30,Masculino,Argentina,Gratis,3,4,5.2,32,5,Móvil,0,0
514,29,Masculino,Ecuador,Trimestral,1,1,5.3,35,3,Móvil,0,0
515,48,Masculino,Ecuador,Trimestral,2,2,4.1,63,4,Tablet,0,0
516,63,Masculino,Perú,Trimestral,2,1,10.2,11,3,PC,0,0
517,19,Femenino,Ecuador,Mensual,2,1,13.2,61,5,Móvil,1,1
518,52,Femenino,Chile,Mensual,1,4,4.7,25,3,Móvil,0,0
519,40,Masculino,México,Gratis,2,1,7.0,36,3,Móvil,0,0
520,34,Masculino,Chile,Mensual,1,3,13.2,47,4,PC,0,0
521,43,Masculino,Colombia,Mensual,2,2,13.5,73,3,Móvil,0,0
522,25,Femenino,Ecuador,Anual,1,1,2.9,43,4,Tablet,0,0
523,46,Otro,Ecuador,Trimestral,4,1,10.8,10,2,PC,0,1
524,43,Masculino,Perú,Anual,0,1,2.1,82,5,Tablet,1,0
525,27,Masculino,México,Trimestral,5,1,23.2,68,1,Mixto,0,0
526,43,Femenino,Ecuador,Gratis,1,0,5.1,23,5,Móvil,0,1
527,51,Otro,Perú,Mensual,4,2,3.5,18,3,PC,0,0
528,58,Masculino,Perú,Gratis,3,2,9.9,69,4,PC,0,0
529,24,Masculino,México,Gratis,1,2,17.7,55,1,PC,0,0
530,21,Masculino,Chile,Mensual,4,4,6.4,48,1,Móvil,0,0
531,62,Femenino,Chile,Trimestral,3,1,12.7,82,3,Tablet,0,0
532,28,Masculino,Chile,Mensual,1,3,9.2,56,1,Tablet,0,0
533,46,Masculino,Argentina,Gratis,2,1,25.8,10,4,Móvil,0,0
534,53,Femenino,Chile,Gratis,1,1,6.5,62,3,Móvil,0,0
535,42,Masculino,México,Gratis,3,4,2.9,80,5,PC,0,0
536,38,Femenino,Argentina,Gratis,3,5,20.9,16,3,Tablet,0,0
537,53,Masculino,Chile,Gratis,2,4,3.5,14,3,PC,0,0
538,27,Masculino,Argentina,Mensual,4,3,8.7,69,1,Móvil,0,1
539,54,Femenino,México,Trimestral,4,0,8.8,61,2,Móvil,0,1
540,26,Masculino,Chile,Mensual,1,4,5.2,31,1,PC,0,0
541,41,Otro,Colombia,Mensual,2,1,6.6,39,2,PC,0,1
542,52,Femenino,Ecuador,Gratis,3,4,3.6,10,3,PC,0,0
543,52,Masculino,México,Anual,3,5,9.8,12,3,PC,0,0
544,53,Femenino,Perú,Mensual,3,1,8.2,80,5,Móvil,1,1
545,35,Masculino,Perú,Trimestral,2,2,7.5,27,1,PC,0,0
546,56,Otro,México,Anual,1,0,7.3,81,5,PC,1,1
547,49,Masculino,Perú,Trimestral,2,2,0.8,27,4,Móvil,0,0
548,41,Femenino,México,Gratis,5,2,2.9,47,3,Tablet,0,0
549,40,Masculino,Colombia,Mensual,6,2,12.0,54,5,Móvil,0,0
550,49,Masculino,México,Gratis,2,1,7.8,15,4,Móvil,0,0
551,54,Femenino,Chile,Gratis,4,3,24.9,35,2,PC,0,0
552,29,Femenino,Chile,Gratis,4,0,4.4,39,1,Móvil,0,1
553,30,Masculino,Argentina,Anual,1,2,4.3,19,4,Móvil,0,0
554,40,Masculino,Perú,Anual,5,2,11.1,1,1,PC,0,0
555,42,Femenino,Ecuador,Gratis,4,2,1.1,76,3,Móvil,0,1
556,52,Otro,Perú,Mensual,0,1,1.2,1,2,Móvil,0,0
557,58,Masculino,México,Anual,3,4,22.8,68,3,PC,0,0
558,47,Femenino,Ecuador,Mensual,6,2,8.8,69,4,PC,0,0
559,34,Masculino,Ecuador,Mensual,0,2,20.2,49,2,Tablet,0,0
560,37,Femenino,Perú,Mensual,4,0,9.9,47,4,Móvil,0,1
561,42,Masculino,Ecuador,Trimestral,1,1,10.2,23,1,Tablet,0,1
562,39,Masculino,Ecuador,Mensual,3,2,12.0,80,3,Móvil,0,0
563,30,Femenino,Chile,Trimestral,2,1,18.1,8,1,PC,1,0
564,36,Masculino,Colombia,Mensual,0,3,7.9,39,2,Móvil,1,1
565,53,Femenino,México,Gratis,5,0,3.1,39,5,Mixto,0,0
566,29,Masculino,Perú,Mensual,2,0,4.1,1,1,Móvil,0,0
567,58,Masculino,Chile,Gratis,4,2,3.1,72,2,PC,0,1
568,36,Masculino,Argentina,Mensual,2,1,0.7,5,2,Móvil,0,1
569,29,Femenino,Ecuador,Gratis,4,1,5.9,18,4,PC,0,0
570,26,Masculino,Ecuador,Trimestral,3,2,2.6,18,1,Móvil,0,0
571,24,Femenino,Perú,Mensual,4,1,13.8,32,3,PC,0,0
572,45,Femenino,Colombia,Trimestral,1,3,7.6,60,1,Tablet,0,0
573,31,Femenino,Colombia,Anual,0,4,8.4,29,4,Tablet,0,0
574,48,Masculino,Perú,Trimestral,8,2,8.6,61,2,Móvil,1,1
575,36,Masculino,Perú,Anual,3,2,7.4,12,3,PC,1,0
576,64,Masculino,Chile,Mensual,3,3,8.3,17,5,PC,0,0
577,33,Masculino,Perú,Gratis,4,0,7.6,1,3,Tablet,0,0
578,22,Masculino,Argentina,Anual,2,2,2.0,2,1,PC,0,0
579,52,Femenino,Chile,Trimestral,2,1,9.3,5,3,Tablet,0,0
580,29,Masculino,Ecuador,Trimestral,3,2,6.9,27,1,Tablet,0,0
581,42,Masculino,Ecuador,Mensual,1,1,21.1,76,3,PC,0,1
582,38,Masculino,Ecuador,Mensual,3,3,4.6,83,1,Móvil,0,0
583,53,Femenino,Ecuador,Gratis,5,3,14.8,31,2,Tablet,0,0
584,40,Masculino,México,Trimestral,4,3,10.7,59,2,PC,0,0
585,33,Femenino,Argentina,Gratis,8,1,5.2,30,1,Móvil,0,0
586,56,Masculino,Chile,Gratis,4,5,3.6,60,1,PC,0,0
587,62,Femenino,Chile,Mensual,3,4,3.7,8,5,PC,1,0
588,59,Femenino,Ecuador,Mensual,1,1,1.2,66,1,PC,1,0
589,56,Masculino,Colombia,Gratis,2,3,13.8,53,4,PC,0,0
590,31,Masculino,Chile,Trimestral,5,2,8.7,78,1,PC,0,1
591,48,Masculino,Argentina,Trimestral,2,4,3.4,67,2,Móvil,0,1
592,22,Masculino,Perú,Mensual,6,1,4.2,16,3,Móvil,0,0
593,52,Femenino,Argentina,Mensual,3,2,10.6,58,2,Tablet,0,0
594,40,Femenino,Ecuador,Anual,5,0,6.5,30,4,Móvil,0,0
595,46,Femenino,Ecuador,Gratis,2,0,20.1,74,3,PC,0,1
596,60,Femenino,México,Trimestral,2,1,13.9,60,2,Móvil,0,1
597,28,Masculino,Chile,Gratis,5,0,6.1,39,1,Móvil,0,0
598,35,Masculino,Chile,Mensual,5,2,5.5,2,1,Móvil,1,0
599,64,Femenino,Chile,Mensual,4,3,10.9,49,3,Móvil,0,0
600,29,Masculino,Ecuador,Trimestral,4,1,1.9,0,5,Tablet,1,0
601,26,Femenino,Chile,Gratis,0,5,6.1,7,4,Tablet,0,0
602,27,Masculino,Colombia,Gratis,3,4,3.3,61,2,Móvil,0,1
603,61,Masculino,Colombia,Mensual,4,0,21.1,63,2,Tablet,0,1
604,34,Otro,Perú,Mensual,4,5,12.1,40,4,Móvil,1,0
605,55,Masculino,Chile,Mensual,4,1,23.7,16,2,Móvil,1,0
606,24,Otro,México,Mensual,4,0,14.9,71,3,PC,0,1
607,63,Otro,Perú,Mensual,0,4,4.9,42,5,PC,0,0
608,30,Femenino,Ecuador,Gratis,6,1,9.7,89,3,PC,0,0
609,57,Femenino,Chile,Gratis,4,3,3.4,1,5,Móvil,0,0
610,59,Femenino,Colombia,Mensual,1,3,8.9,46,1,Mixto,0,0
611,26,Femenino,México,Mensual,2,0,3.5,59,5,Tablet,0,0
612,44,Masculino,Perú,Gratis,2,2,2.1,48,5,Mixto,0,0
613,19,Femenino,México,Gratis,1,2,0.9,14,5,Móvil,0,0
614,22,Femenino,Chile,Mensual,3,0,9.8,49,2,PC,1,1
615,46,Masculino,Argentina,Gratis,5,2,9.8,45,5,PC,0,0
616,54,Masculino,México,Mensual,3,3,15.2,75,4,Tablet,0,1
617,55,Masculino,México,Mensual,5,4,1.3,1,1,PC,0,1
618,36,Femenino,Ecuador,Gratis,0,0,7.6,84,1,PC,0,1
619,25,Femenino,Colombia,Gratis,6,1,1.1,28,2,Móvil,0,0
620,62,Masculino,Chile,Trimestral,2,2,2.2,28,3,Mixto,0,0
621,18,Otro,México,Trimestral,4,3,42.7,79,4,Móvil,0,0
622,39,Femenino,Chile,Mensual,3,3,21.4,60,3,Móvil,1,0
623,34,Femenino,Colombia,Mensual,1,1,21.1,65,5,Tablet,0,0
624,24,Femenino,Ecuador,Trimestral,2,2,5.5,43,3,Móvil,0,0
625,42,Femenino,Chile,Anual,4,1,11.6,3,4,Móvil,0,0
626,62,Masculino,Colombia,Mensual,4,4,4.2,38,2,Móvil,0,1
627,21,Femenino,Colombia,Gratis,4,2,7.1,59,2,Móvil,0,0
628,53,Masculino,Perú,Mensual,7,2,14.2,48,5,PC,0,0
629,23,Femenino,Ecuador,Mensual,6,3,10.5,4,4,Móvil,0,0
630,48,Otro,Ecuador,Mensual,1,1,1.6,65,2,Móvil,0,0
631,36,Masculino,Chile,Mensual,6,5,18.1,44,5,Móvil,0,0
632,61,Masculino,Argentina,Trimestral,2,2,10.7,59,3,PC,0,0
633,56,Femenino,Perú,Mensual,4,3,11.6,7,4,PC,0,0
634,44,Masculino,Ecuador,Gratis,6,1,10.2,49,2,PC,0,0
635,27,Femenino,Colombia,Gratis,2,2,8.3,35,4,Móvil,0,0
636,43,Masculino,Ecuador,Mensual,1,2,9.0,69,2,PC,1,0
637,36,Masculino,Argentina,Gratis,4,1,11.3,40,2,PC,0,0
638,56,Otro,México,Mensual,3,1,10.1,9,4,PC,0,0
639,20,Femenino,México,Mensual,2,1,19.1,35,2,PC,0,1
640,62,Femenino,Ecuador,Mensual,2,1,4.8,67,3,Móvil,0,1
641,30,Masculino,Ecuador,Anual,6,3,8.9,13,5,Mixto,0,0
642,45,Femenino,Perú,Mensual,3,2,5.0,75,1,Móvil,1,1
643,37,Femenino,Ecuador,Gratis,4,3,6.0,16,4,PC,0,0
644,45,Femenino,Argentina,Gratis,3,3,1.8,20,4,Móvil,0,0
645,25,Femenino,Ecuador,Mensual,4,5,7.1,76,5,Móvil,1,0
646,58,Femenino,Chile,Gratis,5,4,58.6,53,3,PC,0,0
647,56,Masculino,Argentina,Mensual,2,1,11.4,12,1,PC,0,0
648,18,Masculino,Perú,Gratis,3,2,10.3,47,3,PC,0,0
649,20,Femenino,Chile,Mensual,2,2,3.6,44,4,Móvil,0,0
650,30,Masculino,Chile,Trimestral,3,3,10.3,8,1,Móvil,0,0
651,45,Femenino,México,Gratis,3,3,2.9,54,2,Móvil,0,1
652,42,Masculino,Argentina,Mensual,3,3,14.7,49,4,Móvil,1,0
653,50,Femenino,Chile,Mensual,2,0,3.1,19,3,Móvil,0,0
654,55,Femenino,Perú,Trimestral,4,1,48.0,39,5,Móvil,0,0
655,23,Masculino,México,Mensual,2,2,11.1,0,2,Tablet,1,1
656,61,Masculino,Chile,Mensual,5,4,3.2,76,1,Móvil,1,1
657,62,Masculino,Argentina,Trimestral,3,1,4.3,85,4,PC,0,1
658,49,Femenino,México,Mensual,1,4,9.3,76,5,PC,0,0
659,62,Femenino,Argentina,Mensual,3,4,24.4,63,5,PC,0,1
660,64,Masculino,Argentina,Gratis,1,3,8.0,34,3,PC,0,0
661,38,Femenino,Argentina,Trimestral,3,2,0.5,64,5,Móvil,0,0
662,33,Masculino,México,Trimestral,2,2,7.7,52,3,Móvil,0,0
663,38,Femenino,Chile,Anual,2,2,11.3,60,1,Móvil,1,0
664,28,Otro,Ecuador,Anual,4,3,3.3,4,4,Móvil,1,0
665,54,Masculino,Colombia,Trimestral,0,2,5.8,68,1,PC,0,0
666,53,Femenino,Chile,Mensual,1,4,18.4,88,3,PC,0,0
667,52,Masculino,México,Trimestral,6,4,13.4,59,1,Mixto,0,0
668,36,Masculino,Colombia,Mensual,3,3,9.1,89,4,Móvil,0,1
669,37,Masculino,Colombia,Mensual,2,2,6.4,18,4,Móvil,0,0
670,35,Masculino,Colombia,Mensual,3,2,7.0,75,5,PC,0,1
671,64,Femenino,Ecuador,Mensual,2,1,5.8,56,3,Móvil,1,0
672,58,Masculino,Perú,Trimestral,4,2,20.5,7,1,Móvil,1,0
673,31,Femenino,México,Mensual,0,1,13.4,73,5,PC,0,0
674,32,Masculino,Ecuador,Gratis,1,3,17.8,17,5,Mixto,0,0
675,48,Masculino,Ecuador,Gratis,5,3,50.6,10,1,Móvil,0,0
676,18,Femenino,Perú,Trimestral,2,1,3.8,61,3,Móvil,0,1
677,20,Otro,Colombia,Mensual,6,2,3.4,29,3,PC,0,0
678,33,Masculino,Perú,Mensual,4,2,1.1,4,4,Mixto,1,0
679,40,Femenino,Perú,Mensual,3,3,11.5,87,3,PC,1,0
680,28,Femenino,Ecuador,Mensual,4,7,4.0,76,5,Móvil,0,1
681,29,Femenino,México,Gratis,1,0,4.0,55,4,Móvil,0,0
682,27,Femenino,Argentina,Mensual,6,5,4.7,35,2,PC,0,0
683,49,Masculino,Perú,Trimestral,5,3,5.1,26,4,Móvil,1,0
684,33,Masculino,Perú,Mensual,5,0,1.7,31,5,PC,0,1
685,25,Femenino,Colombia,Mensual,4,1,34.6,13,1,PC,1,0
686,55,Masculino,Colombia,Gratis,2,1,1.2,40,1,Móvil,0,1
687,29,Otro,Ecuador,Mensual,6,1,15.4,65,1,Móvil,0,1
688,41,Masculino,Colombia,Gratis,4,3,13.7,3,5,Móvil,0,0
689,45,Masculino,Chile,Mensual,2,1,28.3,10,4,PC,1,0
690,25,Femenino,Perú,Mensual,6,1,1.9,47,1,Mixto,0,1
691,45,Masculino,Colombia,Trimestral,2,2,33.3,36,3,PC,1,0
692,53,Femenino,México,Mensual,4,4,19.0,12,2,Móvil,0,0
693,43,Femenino,Chile,Mensual,5,2,2.3,72,1,PC,0,1
694,25,Otro,Ecuador,Mensual,1,2,6.9,41,1,PC,0,1
695,45,Femenino,Argentina,Mensual,2,1,12.2,26,2,PC,0,0
696,45,Femenino,Perú,Gratis,0,4,8.2,65,3,PC,0,0
697,54,Femenino,Perú,Mensual,4,3,5.8,46,2,PC,0,0
698,58,Otro,México,Anual,0,1,2.9,75,1,PC,0,1
699,53,Masculino,Argentina,Gratis,2,2,7.7,11,1,Tablet,0,0
700,44,Masculino,Argentina,Mensual,1,0,10.6,66,4,Tablet,0,1
701,34,Masculino,Ecuador,Trimestral,4,1,16.9,25,5,Móvil,0,0
702,26,Masculino,Ecuador,Mensual,0,0,5.5,78,4,PC,0,1
703,50,Femenino,Chile,Trimestral,3,4,3.4,26,4,Mixto,0,0
704,37,Femenino,Perú,Mensual,1,0,3.0,34,4,PC,0,0
705,30,Femenino,Colombia,Mensual,1,3,5.3,12,4,Móvil,1,0
706,45,Masculino,Ecuador,Mensual,2,3,12.6,55,4,PC,0,0
707,46,Femenino,México,Trimestral,1,4,5.3,68,3,Móvil,0,0
708,30,Masculino,México,Anual,1,1,23.4,42,5,Móvil,0,0
709,63,Femenino,México,Gratis,3,0,15.7,80,5,Móvil,0,1
710,52,Femenino,Ecuador,Mensual,3,3,9.2,82,5,Mixto,0,0
711,23,Masculino,Ecuador,Gratis,7,1,0.3,83,3,PC,0,0
712,35,Masculino,México,Gratis,2,2,9.1,58,3,Mixto,0,0
713,22,Masculino,Ecuador,Mensual,5,2,4.1,86,3,Tablet,0,0
714,64,Femenino,Colombia,Mensual,3,3,9.0,11,1,Mixto,0,0
715,42,Otro,Colombia,Gratis,1,1,2.5,28,5,PC,0,0
716,19,Femenino,Chile,Gratis,1,1,4.4,4,2,Móvil,0,0
